id,company,title,remote,location,city,state,zip,created_at,apply_email,apply_url,purchaser_email,company_url,transaction_price,revenue_share,expiration_date,featured,applicants_count,apply_link_click_count,views,url,reference,status,display_salary,salary_min,salary_max,salary_timeframe,salary_description,published_at,source_name
51525977,Demandbase,"Head of Content, Social & Influencer Marketing",full,United States,"","","",2021-02-18 07:50:23 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,13,https://www.influencermarketingsociety.com/jobs/51525977-head-of-content-social-influencer-marketing-at-demandbase,,published,true,,,annually,,2021-02-18 07:50:00 UTC,admin
51525743,SharkNinja,Influencer Manager,on_site,"Needham, MA, USA",Needham,Massachusetts,"",2021-02-18 07:48:43 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,3,17,https://www.influencermarketingsociety.com/jobs/51525743-influencer-manager-at-sharkninja,,published,true,,,annually,,2021-05-19 07:48:00 UTC,admin
51525223,SuperAwesome,Junior Influencer Marketing Manager,on_site,"New York, NY, USA",New York,New York,"",2021-02-18 07:44:59 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,3,0,33,https://www.influencermarketingsociety.com/jobs/51525223-junior-influencer-marketing-manager-at-superawesome,,published,true,,,annually,,2021-02-18 07:44:00 UTC,admin
51523990,SuperAwesome,Influencer Marketing Manager,on_site,"New York, NY, USA",New York,New York,"",2021-02-18 07:36:18 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,4,https://www.influencermarketingsociety.com/jobs/51523990-influencer-marketing-manager-at-superawesome,,published,true,,,annually,,2021-02-18 07:36:00 UTC,admin
51445798,Pro Athlete,Social Media & Influencer Manager,on_site,"Kansas City, KS, USA",Kansas City,Kansas,"",2021-02-17 22:16:40 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,1,9,https://www.influencermarketingsociety.com/jobs/51445798-social-media-influencer-manager-at-pro-athlete,,published,true,,,annually,,2021-02-17 22:16:00 UTC,admin
51445796,Cypress HCM,"Senior Director, Global Industry & Agency Marketing",on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-17 22:14:34 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,8,https://www.influencermarketingsociety.com/jobs/51445796-senior-director-global-industry-agency-marketing-at-cypress-hcm,,published,true,"$165,000","$200,000",annually,,2021-02-17 22:14:00 UTC,admin
51445791,Cashmere Agency,Influencer Marketing Manager,on_site,"ND, USA","",North Dakota,"",2021-02-17 22:12:20 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,3,https://www.influencermarketingsociety.com/jobs/51445791-influencer-marketing-manager-at-cashmere-agency,,published,true,,,annually,,2021-02-17 22:12:00 UTC,admin
51445783,Scentbird,Social Media Manager,on_site,"New York, NY, USA",New York,New York,"",2021-02-17 22:09:08 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,4,0,52,https://www.influencermarketingsociety.com/jobs/51445783-social-media-manager-at-scentbird,,published,true,,,annually,,2021-02-17 22:09:00 UTC,admin
51445720,Lord Jones,Influencer Marketing Manager,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-17 22:03:51 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,5,25,https://www.influencermarketingsociety.com/jobs/51445720-influencer-marketing-manager-at-lord-jones,,published,true,,,annually,,2021-02-17 22:03:00 UTC,admin
51445715,iDesign,"Senior Director, Digital Marketing",on_site,"Solon, OH, USA",Solon,Ohio,"",2021-02-17 22:01:54 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,4,https://www.influencermarketingsociety.com/jobs/51445715-senior-director-digital-marketing-at-idesign,,published,true,,,annually,,2021-02-17 22:01:00 UTC,admin
51445713,Skillshare,Senior Director of Growth Marketing,full,United States,"","","",2021-02-17 21:59:42 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:16:00 UTC,false,0,1,10,https://www.influencermarketingsociety.com/jobs/51445713-senior-director-of-growth-marketing-at-skillshare,,published,true,,,annually,,2021-06-03 21:59:00 UTC,admin
51445102,Estate Five Media,Talent Manager,on_site,"New York, NY, USA",New York,New York,"",2021-02-17 21:29:27 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,38,https://www.influencermarketingsociety.com/jobs/51445102-talent-manager-at-estate-five-media,,published,true,"$70,000","$80,000",annually,,2021-02-17 21:29:00 UTC,admin
51445045,Syft,Marketing Intern,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-17 21:27:28 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,4,0,15,https://www.influencermarketingsociety.com/jobs/51445045-marketing-intern-at-syft,,published,true,,,annually,,2021-02-17 21:27:00 UTC,admin
51444812,JBCHoldings,Freelance PR Group Account Director – Beauty,on_site,"New York City, NY, USA",New York,New York,"",2021-02-17 21:24:52 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,6,https://www.influencermarketingsociety.com/jobs/51444812-freelance-pr-group-account-director-beauty-at-jbcholdings,,published,true,,,annually,,2021-02-17 21:24:00 UTC,admin
51444807,Foria,Strategic Partnerships Manager,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-17 21:22:58 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,3,0,30,https://www.influencermarketingsociety.com/jobs/51444807-strategic-partnerships-manager-at-foria,,published,true,,,annually,,2021-02-17 21:22:00 UTC,admin
51444754,Mixed Space Studios,Social Media Marketing Specialist,on_site,"Chicago, IL, USA",Chicago,Illinois,"",2021-02-17 21:21:20 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,3,0,9,https://www.influencermarketingsociety.com/jobs/51444754-social-media-marketing-specialist-at-mixed-space-studios,,published,true,,,annually,,2021-02-17 21:21:00 UTC,admin
51444695,Depop,"Head of Strategic Growth, Influencers",on_site,"New York, NY, USA",New York,New York,"",2021-02-17 21:19:33 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,19,https://www.influencermarketingsociety.com/jobs/51444695-head-of-strategic-growth-influencers-at-depop,,published,true,,,annually,,2021-02-17 21:19:00 UTC,admin
51438264,The Shelf,Brand Partnerships and Strategy Managers,full,Anywhere,,,,2021-02-17 15:29:55 UTC,atul@theshelf.com,,atul@theshelf.com,https://theshelf.com,$0.00,,2030-12-31 18:24:00 UTC,false,2,0,21,https://www.influencermarketingsociety.com/jobs/51438264-brand-partnerships-and-strategy-managers-at-the-shelf,,published,false,,,annually,,2021-02-17 15:29:00 UTC,website
51337711,Dr. Dennis Gross Skincare, E-Retail Account Manager,on_site,"New York, NY, USA",New York,New York,"",2021-02-16 20:13:22 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,7,0,43,https://www.influencermarketingsociety.com/jobs/51337711-e-retail-account-manager-at-dr-dennis-gross-skincare,,published,true,,,annually,,2021-02-16 20:13:00 UTC,admin
51337315,Rally,Digital Account Executive,on_site,"Seattle, WA, USA",Seattle,Washington,"",2021-02-16 20:10:25 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,8,https://www.influencermarketingsociety.com/jobs/51337315-digital-account-executive-at-rally,,published,true,,,annually,,2021-02-16 20:10:00 UTC,admin
51336850,Metro 1,DIGITAL & SOCIAL MARKETING MANAGER ,on_site,"Jacksonville, FL, USA",Jacksonville,Florida,"",2021-02-16 20:07:11 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,4,https://www.influencermarketingsociety.com/jobs/51336850-digital-social-marketing-manager-at-metro-1,,published,true,,,annually,,2021-02-16 20:07:00 UTC,admin
51336382,PetHonesty,Senior Web Developer,on_site,"Austin, TX, USA",Austin,Texas,"",2021-02-16 20:03:55 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/51336382-senior-web-developer-at-pethonesty,,published,true,,,annually,,2021-02-16 20:03:00 UTC,admin
51335423,Shopbop | East Dane,Social Media Specialist,on_site,"Houston, TX, USA",Houston,Texas,"",2021-02-16 19:57:13 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,31,https://www.influencermarketingsociety.com/jobs/51335423-social-media-specialist-at-shopbop-east-dane,,published,true,,,annually,,2021-02-16 19:57:00 UTC,admin
51334781,TOP Worldwide,PR Account Specialist (Entry) - Austin,on_site,"Austin, TX, USA",Austin,Texas,"",2021-02-16 19:52:49 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,9,https://www.influencermarketingsociety.com/jobs/51334781-pr-account-specialist-entry-austin-at-top-worldwide,,published,true,,,annually,,2021-02-16 19:52:00 UTC,admin
51334171,Virginia Tourism Corporation,PUBLIC RELATIONS COORDINATOR,on_site,"Richmond, VA, USA",Richmond,Virginia,"",2021-02-16 19:48:37 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,5,0,35,https://www.influencermarketingsociety.com/jobs/51334171-public-relations-coordinator-at-virginia-tourism-corporation,,published,true,,,annually,,2021-02-16 19:48:00 UTC,admin
51333508,GRIN,Web Experience Specialist - Growth Marketing,on_site,"Sacramento, CA, USA",Sacramento,California,"",2021-02-16 19:44:05 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,0,https://www.influencermarketingsociety.com/jobs/51333508-web-experience-specialist-growth-marketing-at-grin,,published,true,,,annually,,2021-02-16 19:44:00 UTC,admin
51333003,SamyRoad,Digital Sales Manager,full,"Texas, USA","",Texas,"",2021-02-16 19:40:35 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,3,https://www.influencermarketingsociety.com/jobs/51333003-digital-sales-manager-at-samyroad,,published,true,,,annually,,2021-02-16 19:40:00 UTC,admin
51332695,Riot Games,Development Manager III - Global Marketing,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-16 19:38:19 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,3,https://www.influencermarketingsociety.com/jobs/51332695-development-manager-iii-global-marketing-at-riot-games,,published,true,,,annually,,2021-02-16 19:38:00 UTC,admin
51331904,PMG Digital Agency,Associate Influencer Director,full,"Texas, USA","",Texas,"",2021-02-16 19:32:41 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,5,https://www.influencermarketingsociety.com/jobs/51331904-associate-influencer-director-at-pmg-digital-agency,,published,true,,,annually,,2021-02-16 19:32:00 UTC,admin
51331584,Jocial,Affiliate Marketing,on_site,United States,"","","",2021-02-16 19:30:26 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,5,https://www.influencermarketingsociety.com/jobs/51331584-affiliate-marketing-at-jocial,,published,true,,,annually,,2021-02-16 19:30:00 UTC,admin
51331148,Misfits Market,Senior Social Success & Community Manager,on_site,"New York City, NY, USA",New York,New York,"",2021-02-16 19:27:22 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,3,https://www.influencermarketingsociety.com/jobs/51331148-senior-social-success-community-manager-at-misfits-market,,published,true,,,annually,,2021-02-16 19:27:00 UTC,admin
51330918,Verb Energy," Growth Marketing Manager, Influencer & Affiliate ",on_site,"New York, NY, USA",New York,New York,"",2021-02-16 19:25:43 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,40,https://www.influencermarketingsociety.com/jobs/51330918-growth-marketing-manager-influencer-affiliate-at-verb-energy,,published,true,,,annually,,2021-02-16 19:25:00 UTC,admin
51330592,Havas Formula,Account Executive,on_site,"New York City, NY, USA",New York,New York,"",2021-02-16 19:21:58 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,3,https://www.influencermarketingsociety.com/jobs/51330592-account-executive-at-havas-formula,,published,true,,,annually,,2021-02-16 19:21:00 UTC,admin
51330574,Steeda,"Social Media/Content Specialist - E-Commerce, Automotive",on_site,"Valdosta, GA, USA",Valdosta,Georgia,"",2021-02-16 19:11:37 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/51330574-social-media-content-specialist-e-commerce-automotive-at-steeda,,published,true,,,annually,,2021-02-16 19:11:00 UTC,admin
51077792,BRUNNERWORKS,Community Management Specialist,on_site,"Pittsburgh, PA, USA",Pittsburgh,Pennsylvania,"",2021-02-14 19:08:34 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,19,https://www.influencermarketingsociety.com/jobs/51077792-community-management-specialist-at-brunnerworks,,published,true,,,annually,,2021-02-14 19:08:00 UTC,admin
51077726,Majorel,"Associate Manager, Marketing – Zeitgeist",on_site,"New York, NY, USA",New York,New York,"",2021-02-14 19:06:25 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,4,https://www.influencermarketingsociety.com/jobs/51077726-associate-manager-marketing-zeitgeist-at-majorel,,published,true,,,annually,,2021-02-13 19:06:00 UTC,admin
51077674,Deckers Brands,"Public Relations Manager, Teva",full,"Santa Barbara, CA, USA",Santa Barbara,California,"",2021-02-14 19:04:41 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,6,https://www.influencermarketingsociety.com/jobs/51077674-public-relations-manager-teva-at-deckers-brands,,published,true,,,annually,,2021-02-14 19:04:00 UTC,admin
51077618,L'Oréal,"Assistant Vice President, Brand Engagement, YSL",on_site,"New York, NY, USA",New York,New York,"",2021-02-14 19:02:49 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,1,12,https://www.influencermarketingsociety.com/jobs/51077618-assistant-vice-president-brand-engagement-ysl-at-l-oreal,,published,true,,,annually,,2021-02-13 19:02:00 UTC,admin
51077578,Nextdoor,Growth Marketing Manager,on_site,"San Francisco, CA, USA",San Francisco,California,"",2021-02-14 19:01:29 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,2,https://www.influencermarketingsociety.com/jobs/51077578-growth-marketing-manager-at-nextdoor,,published,true,,,annually,,2021-02-13 19:01:00 UTC,admin
51077539,Georgia-Pacific LLC,Marketing Associate,on_site,"Atlanta, GA, USA",Atlanta,Georgia,"",2021-02-14 19:00:11 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,9,https://www.influencermarketingsociety.com/jobs/51077539-marketing-associate-at-georgia-pacific-llc,,published,true,,,annually,,2021-02-14 19:00:00 UTC,admin
51077478,Unilever,Associate eCommerce Category Manager - Sundial Brands,on_site,"Englewood Cliffs, NJ, USA",Englewood Cliffs,New Jersey,"",2021-02-14 18:58:07 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,27,https://www.influencermarketingsociety.com/jobs/51077478-associate-ecommerce-category-manager-sundial-brands-at-unilever,,published,true,,,annually,,2021-02-13 18:58:00 UTC,admin
51077415,Policygenius Inc.,Paid Search Marketing Manager,on_site,"New York, NY, USA",New York,New York,"",2021-02-14 18:56:04 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,1,https://www.influencermarketingsociety.com/jobs/51077415-paid-search-marketing-manager-at-policygenius-inc,,published,true,,,annually,,2021-02-14 18:56:00 UTC,admin
51077360,GRIN,Content Writer,on_site,"Sacramento, CA, USA",Sacramento,California,"",2021-02-14 18:54:18 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,3,1,50,https://www.influencermarketingsociety.com/jobs/51077360-content-writer-at-grin,,published,true,,,annually,,2021-02-13 18:54:00 UTC,admin
51077321,Ekata,Sr. Corporate Communications and PR Manager,on_site,"Seattle, WA, USA",Seattle,Washington,"",2021-02-14 18:52:58 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,0,https://www.influencermarketingsociety.com/jobs/51077321-sr-corporate-communications-and-pr-manager-at-ekata,,published,true,,,annually,,2021-02-13 18:52:00 UTC,admin
51077316,Ekata,Sr. Corporate Communications and PR Manager,on_site,"Seattle, WA, USA",Seattle,Washington,"",2021-02-14 18:52:51 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,17,https://www.influencermarketingsociety.com/jobs/51077316-sr-corporate-communications-and-pr-manager-at-ekata,,published,true,,,annually,,2021-02-13 18:52:00 UTC,admin
51077284,Cratejoy,Affiliate Marketing Manager (REMOTE),full,"Austin, TX, USA",Austin,Texas,"",2021-02-14 18:51:47 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,5,0,42,https://www.influencermarketingsociety.com/jobs/51077284-affiliate-marketing-manager-remote-at-cratejoy,,published,true,,,annually,,2021-02-14 18:51:00 UTC,admin
51077242,EREM,Brand Experience Guide - Social Media Marketing + Customer Service,on_site,"Las Vegas, NV, USA",Las Vegas,Nevada,"",2021-02-14 18:50:23 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,5,https://www.influencermarketingsociety.com/jobs/51077242-brand-experience-guide-social-media-marketing-customer-service-at-erem,,published,true,,,annually,,2021-02-14 18:50:00 UTC,admin
51077199,Socialyte,"Senior Director or VP, Talent Division",on_site,"New York, NY, USA",New York,New York,"",2021-02-14 18:48:56 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,2,https://www.influencermarketingsociety.com/jobs/51077199-senior-director-or-vp-talent-division-at-socialyte,,published,true,,,annually,,2021-02-14 18:48:00 UTC,admin
51077122,Unstoppable Domains,VP of Marketing,full,United States,"","","",2021-02-14 18:47:28 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,true,0,0,9,https://www.influencermarketingsociety.com/jobs/51077122-vp-of-marketing-at-unstoppable-domains,,published,true,,,annually,,2021-02-13 18:47:00 UTC,admin
51077079,Unstoppable Domains,Director of Partner Marketing,full,"San Francisco, CA, USA",San Francisco,California,"",2021-02-14 18:46:26 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:16:00 UTC,false,2,1,10,https://www.influencermarketingsociety.com/jobs/51077079-director-of-partner-marketing-at-unstoppable-domains,,published,true,,,annually,,2021-06-04 18:46:00 UTC,admin
51076939,VaynerMedia,Summer 2021 Production Internship (VMNY),on_site,"New York, NY, USA",New York,New York,"",2021-02-14 18:42:47 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,true,13,0,85,https://www.influencermarketingsociety.com/jobs/51076939-summer-2021-production-internship-vmny-at-vaynermedia,,published,true,,,annually,,2021-02-14 18:42:00 UTC,admin
51076880,StyleSeat,Social Media Manager,full,United States,"","","",2021-02-14 18:41:04 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,5,26,https://www.influencermarketingsociety.com/jobs/51076880-social-media-manager-at-styleseat,,published,true,,,annually,,2021-02-14 18:41:00 UTC,admin
51076818,Moro ,Digital Marketing Manager,on_site,United States,"","","",2021-02-14 18:39:11 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/51076818-digital-marketing-manager-at-moro,,published,true,,,annually,,2021-02-14 18:39:00 UTC,admin
51076778,CooperVision,Digital Content Manager,on_site,"Rochester, NY, USA",Rochester,New York,"",2021-02-14 18:37:48 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,5,https://www.influencermarketingsociety.com/jobs/51076778-digital-content-manager-at-coopervision,,published,true,,,annually,,2021-02-14 18:37:00 UTC,admin
51076655,L'Oréal," Assistant Manager, Influence & Advocacy and PR, YSL",on_site,"New York, NY, USA",New York,New York,"",2021-02-14 18:33:48 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,3,11,https://www.influencermarketingsociety.com/jobs/51076655-assistant-manager-influence-advocacy-and-pr-ysl-at-l-oreal,,published,true,,,annually,,2021-02-13 18:33:00 UTC,admin
51076610,Branded Entertainment Network,"Senior Director, Global Industry & Agency Marketing",on_site,"Albany, NY, USA",Albany,New York,"",2021-02-14 18:32:22 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/51076610-senior-director-global-industry-agency-marketing-at-branded-entertainment-network,,published,true,,,annually,,2021-02-14 18:32:00 UTC,admin
51076458,Havas Group,Assistant Account Executive,on_site,"Miami, FL, USA",Miami,Florida,"",2021-02-14 18:27:12 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,4,0,7,https://www.influencermarketingsociety.com/jobs/51076458-assistant-account-executive-at-havas-group,,published,true,,,annually,,2021-02-14 18:27:00 UTC,admin
51076335,FAM Brands,Manager of Social Media and Public Relations,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-14 18:23:05 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,true,2,0,15,https://www.influencermarketingsociety.com/jobs/51076335-manager-of-social-media-and-public-relations-at-fam-brands,,published,true,,,annually,,2021-02-14 18:23:00 UTC,admin
51073819,Anytime Fitness,Basecamp Sr Mgr of Brand Marketing,on_site,"Minneapolis, MN, USA",Minneapolis,Minnesota,"",2021-02-14 15:28:16 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,26,https://www.influencermarketingsociety.com/jobs/51073819-basecamp-sr-mgr-of-brand-marketing-at-anytime-fitness,,published,true,,,annually,,2021-02-14 15:28:00 UTC,admin
51073818,Edelman,"Senior Account Executive, Influencer Marketing",on_site,"Washington, D.C., USA",Washington,District of Columbia,"",2021-02-14 15:26:36 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,0,43,https://www.influencermarketingsociety.com/jobs/51073818-senior-account-executive-influencer-marketing-at-edelman,,published,true,,,annually,,2021-02-14 15:26:00 UTC,admin
51073816,Newell Brands,"Associate Manager, Brand Communications ",on_site,"Atlanta, GA, USA",Atlanta,Georgia,"",2021-02-14 15:24:49 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,3,0,23,https://www.influencermarketingsociety.com/jobs/51073816-associate-manager-brand-communications-at-newell-brands,,published,true,,,annually,,2021-02-14 15:24:00 UTC,admin
51073723,REVINRE,Marketing and Transaction Coordinator,on_site,"Scottsdale, AZ, USA",Scottsdale,Arizona,"",2021-02-14 15:23:34 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,20,https://www.influencermarketingsociety.com/jobs/51073723-marketing-and-transaction-coordinator-at-revinre,,published,true,,,annually,,2021-02-14 15:23:00 UTC,admin
51073545,Blueair,PR and Influencer Manager,on_site,United States,"","","",2021-02-14 15:22:21 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,8,https://www.influencermarketingsociety.com/jobs/51073545-pr-and-influencer-manager-at-blueair,,published,true,,,annually,,2021-02-14 15:22:00 UTC,admin
51073094,Malakye.com,Director of Growth / Customer Acquisition Director,on_site,"San Diego, CA, USA",San Diego,California,"",2021-02-14 15:17:14 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,14,https://www.influencermarketingsociety.com/jobs/51073094-director-of-growth-customer-acquisition-director-at-malakye-com,,published,true,,,annually,,2021-02-14 15:17:00 UTC,admin
51072720,"iHerb, LLC",Senior UX Researcher,on_site,"Home, WA, USA",Home,Washington,"",2021-02-14 15:14:32 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,0,https://www.influencermarketingsociety.com/jobs/51072720-senior-ux-researcher-at-iherb-llc,,published,true,,,annually,,2021-02-14 15:14:00 UTC,admin
51072538,"iHerb, LLC",Content Localization Coordinator - International Markets,on_site,"Pasadena, CA, USA",Pasadena,California,"",2021-02-14 15:13:07 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,0,0,12,https://www.influencermarketingsociety.com/jobs/51072538-content-localization-coordinator-international-markets-at-iherb-llc,,published,true,,,annually,,2021-02-14 15:13:00 UTC,admin
51072363,Anheuser-Busch,Digital Brand Manager - Beyond Beer,on_site,"Miami, FL, USA",Miami,Florida,"",2021-02-14 15:10:43 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,2,3,48,https://www.influencermarketingsociety.com/jobs/51072363-digital-brand-manager-beyond-beer-at-anheuser-busch,,published,true,,,annually,,2021-02-14 15:10:00 UTC,admin
51072037,Public Goods,Head of Public Relations,on_site,"San Francisco, CA, USA",San Francisco,California,"",2021-02-14 15:08:09 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,20,https://www.influencermarketingsociety.com/jobs/51072037-head-of-public-relations-at-public-goods,,published,true,,,annually,,2021-02-14 15:08:00 UTC,admin
51071733,The Citizenry,Marketing Intern,on_site,"Dallas, TX, USA",Dallas,Texas,"",2021-02-14 15:05:45 UTC,contact@raisedvoices.org,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,3,0,22,https://www.influencermarketingsociety.com/jobs/51071733-marketing-intern-at-the-citizenry,,published,true,,,annually,,2021-02-14 15:05:00 UTC,admin
51071487,Intrado,Senior Account Executive,on_site,"Chicago, IL, USA",Chicago,Illinois,"",2021-02-14 15:02:59 UTC,info@influencermarketingsociety.com,,contact@raisedvoices.org,,,,2030-12-31 18:24:00 UTC,false,1,0,2,https://www.influencermarketingsociety.com/jobs/51071487-senior-account-executive-at-intrado,,published,true,,,annually,,2021-02-14 15:02:00 UTC,admin
